,CellID,ExpType,RecMode,Sweep,SweepCount,Peak,Tail,AvgPeak,AvgTail,AmpNARatioDepol,AmpNARatioMgFree,,,,
185,20101129C2,MgFree,EPSC70MinusPre,21,4,-129.0233,-4.998631,-125.68762,-4.7488503,0.232733207,0.1187414321,,,,
186,20101129C2,MgFree,EPSC70MinusPre,22,5,-80.03448,-6.51919,-125.68762,-4.7488503,0.232733207,0.1187414321,,,,
187,20101129C2,MgFree,EPSC70MinusPre,23,6,-86.51086,-2.378817,-125.68762,-4.7488503,0.232733207,0.1187414321,,,,
188,20101129C2,MgFree,EPSC70MinusPre,24,7,-101.8322,-3.795257,-125.68762,-4.7488503,0.232733207,0.1187414321,,,,
189,20101129C2,MgFree,EPSC70MinusPre,25,8,-121.0826,-4.223936,-125.68762,-4.7488503,0.232733207,0.1187414321,,,,
190,20101129C2,MgFree,EPSC70MinusPre,26,9,-154.3654,-4.16305,-125.68762,-4.7488503,0.232733207,0.1187414321,,,,
191,20101129C2,MgFree,EPSC70MinusPre,27,10,-134.0682,-3.278981,-125.68762,-4.7488503,0.232733207,0.1187414321,,,,
192,20101129C2,MgFree,EPSC70MinusPre,28,11,-185.1885,-5.826394,-125.68762,-4.7488503,0.232733207,0.1187414321,,,,
193,20101129C2,MgFree,EPSC70MinusPre,29,12,-140.7383,-4.43378,-125.68762,-4.7488503,0.232733207,0.1187414321,,,,
194,20101129C2,MgFree,EPSC70MinusPre,30,13,-135.245,-3.602648,-125.68762,-4.7488503,0.232733207,0.1187414321,,,,
195,20101129C2,MgFree,EPSC70MinusPre,31,14,-148.4148,-4.516266,-125.68762,-4.7488503,0.232733207,0.1187414321,,,,
196,20101129C2,MgFree,EPSC70MinusPre,32,15,-142.4569,-3.801392,-125.68762,-4.7488503,0.232733207,0.1187414321,,,,
197,20101129C2,MgFree,EPSC70MinusPre,33,16,-137.4904,-5.358377,-125.68762,-4.7488503,0.232733207,0.1187414321,,,,
198,20101129C2,MgFree,EPSC70MinusPre,34,17,-142.6744,-5.988777,-125.68762,-4.7488503,0.232733207,0.1187414321,,,,
199,20101129C2,MgFree,EPSC70MinusPre,35,18,-120.8018,-6.184483,-125.68762,-4.7488503,0.232733207,0.1187414321,,,,
200,20101129C2,MgFree,EPSC70MinusPre,36,19,-83.35439,-4.924331,-125.68762,-4.7488503,0.232733207,0.1187414321,,,,
201,20101129C2,MgFree,EPSC70MinusPre,37,20,-97.66373,-7.691181,-125.68762,-4.7488503,0.232733207,0.1187414321,,,,
202,20101129C2,MgFree,EPSC70MinusCNQMgFree,27,1,-12.00694,-6.442614,-14.924328,-5.402979995,0.232733207,0.1187414321,,,,
203,20101129C2,MgFree,EPSC70MinusCNQMgFree,29,2,-11.50578,-4.096145,-14.924328,-5.402979995,0.232733207,0.1187414321,,,,
204,20101129C2,MgFree,EPSC70MinusCNQMgFree,30,3,-13.52239,-4.174846,-14.924328,-5.402979995,0.232733207,0.1187414321,,,,
205,20101129C2,MgFree,EPSC70MinusCNQMgFree,31,4,-11.45888,-4.25631,-14.924328,-5.402979995,0.232733207,0.1187414321,,,,
206,20101129C2,MgFree,EPSC70MinusCNQMgFree,32,5,-12.18085,-5.652121,-14.924328,-5.402979995,0.232733207,0.1187414321,,,,
207,20101129C2,MgFree,EPSC70MinusCNQMgFree,33,6,-12.5888,-3.301187,-14.924328,-5.402979995,0.232733207,0.1187414321,,,,
208,20101129C2,MgFree,EPSC70MinusCNQMgFree,34,7,-14.03859,-4.670654,-14.924328,-5.402979995,0.232733207,0.1187414321,,,,
209,20101129C2,MgFree,EPSC70MinusCNQMgFree,35,8,-12.73476,0.5495471,-14.924328,-5.402979995,0.232733207,0.1187414321,,,,
210,20101129C2,MgFree,EPSC70MinusCNQMgFree,36,9,-15.46348,-4.500599,-14.924328,-5.402979995,0.232733207,0.1187414321,,,,
211,20101129C2,MgFree,EPSC70MinusCNQMgFree,37,10,-13.14596,-6.557489,-14.924328,-5.402979995,0.232733207,0.1187414321,,,,
212,20101129C2,MgFree,EPSC70MinusCNQMgFree,38,11,-15.99431,-5.125977,-14.924328,-5.402979995,0.232733207,0.1187414321,,,,
213,20101129C2,MgFree,EPSC70MinusCNQMgFree,39,12,-18.24827,-4.629511,-14.924328,-5.402979995,0.232733207,0.1187414321,,,,
214,20101129C2,MgFree,EPSC70MinusCNQMgFree,40,13,-16.74323,-4.348423,-14.924328,-5.402979995,0.232733207,0.1187414321,,,,
215,20101129C2,MgFree,EPSC70MinusCNQMgFree,41,14,-18.40022,-6.677768,-14.924328,-5.402979995,0.232733207,0.1187414321,,,,
216,20101129C2,MgFree,EPSC70MinusCNQMgFree,42,15,-11.93681,-5.236525,-14.924328,-5.402979995,0.232733207,0.1187414321,,,,
217,20101129C2,MgFree,EPSC70MinusCNQMgFree,43,16,-16.45959,-4.577574,-14.924328,-5.402979995,0.232733207,0.1187414321,,,,
218,20101129C2,MgFree,EPSC70MinusCNQMgFree,44,17,-17.64694,-5.788824,-14.924328,-5.402979995,0.232733207,0.1187414321,,,,
219,20101129C2,MgFree,EPSC70MinusCNQMgFree,45,18,-15.55962,-6.713844,-14.924328,-5.402979995,0.232733207,0.1187414321,,,,
220,20101129C2,MgFree,EPSC70MinusCNQMgFree,46,19,-21.21911,-9.132196,-14.924328,-5.402979995,0.232733207,0.1187414321,,,,
221,20101129C2,MgFree,EPSC70MinusCNQMgFree,47,20,-17.63203,-12.72654,-14.924328,-5.402979995,0.232733207,0.1187414321,,,,
222,20101130C1,MgFree,EPSC70MinusPre,10,1,-138.0542,-3.495801,-156.573985,-2.1774609625,0.2293075603,0.1169936532,,,,
223,20101130C1,MgFree,EPSC70MinusPre,11,2,-195.5468,-0.9115803,-156.573985,-2.1774609625,0.2293075603,0.1169936532,,,,
224,20101130C1,MgFree,EPSC70MinusPre,12,3,-155.0052,-0.9399256,-156.573985,-2.1774609625,0.2293075603,0.1169936532,,,,
225,20101130C1,MgFree,EPSC70MinusPre,13,4,-107.1298,-1.936256,-156.573985,-2.1774609625,0.2293075603,0.1169936532,,,,
226,20101130C1,MgFree,EPSC70MinusPre,14,5,-146.3406,-2.772295,-156.573985,-2.1774609625,0.2293075603,0.1169936532,,,,
227,20101130C1,MgFree,EPSC70MinusPre,15,6,-202.8371,0.299442,-156.573985,-2.1774609625,0.2293075603,0.1169936532,,,,
228,20101130C1,MgFree,EPSC70MinusPre,16,7,-104.2134,-2.844823,-156.573985,-2.1774609625,0.2293075603,0.1169936532,,,,
229,20101130C1,MgFree,EPSC70MinusPre,17,8,-138.2942,-0.4814341,-156.573985,-2.1774609625,0.2293075603,0.1169936532,,,,
230,20101130C1,MgFree,EPSC70MinusPre,18,9,-137.0321,-3.098838,-156.573985,-2.1774609625,0.2293075603,0.1169936532,,,,
231,20101130C1,MgFree,EPSC70MinusPre,19,10,-167.3331,-2.542368,-156.573985,-2.1774609625,0.2293075603,0.1169936532,,,,
232,20101130C1,MgFree,EPSC70MinusPre,20,11,-111.8305,-2.396142,-156.573985,-2.1774609625,0.2293075603,0.1169936532,,,,
233,20101130C1,MgFree,EPSC70MinusPre,21,12,-182.7154,-2.821701,-156.573985,-2.1774609625,0.2293075603,0.1169936532,,,,
234,20101130C1,MgFree,EPSC70MinusPre,22,13,-187.975,-2.407892,-156.573985,-2.1774609625,0.2293075603,0.1169936532,,,,
235,20101130C1,MgFree,EPSC70MinusPre,23,14,-132.3267,0.02629675,-156.573985,-2.1774609625,0.2293075603,0.1169936532,,,,
236,20101130C1,MgFree,EPSC70MinusPre,24,15,-214.2932,-3.310268,-156.573985,-2.1774609625,0.2293075603,0.1169936532,,,,
237,20101130C1,MgFree,EPSC70MinusPre,25,16,-157.7007,-2.292639,-156.573985,-2.1774609625,0.2293075603,0.1169936532,,,,
238,20101130C1,MgFree,EPSC70MinusPre,26,17,-129.6502,-1.309598,-156.573985,-2.1774609625,0.2293075603,0.1169936532,,,,
239,20101130C1,MgFree,EPSC70MinusPre,27,18,-188.8422,-4.634626,-156.573985,-2.1774609625,0.2293075603,0.1169936532,,,,
240,20101130C1,MgFree,EPSC70MinusPre,28,19,-132.5071,-1.495917,-156.573985,-2.1774609625,0.2293075603,0.1169936532,,,,
241,20101130C1,MgFree,EPSC70MinusPre,29,20,-201.8522,-4.182854,-156.573985,-2.1774609625,0.2293075603,0.1169936532,,,,
242,20101130C1,MgFree,EPSC70MinusCNQMgFree,15,1,-21.23172,-2.054199,-18.3181625,-2.929432297,0.2293075603,0.1169936532,,,,
243,20101130C1,MgFree,EPSC70MinusCNQMgFree,16,2,-21.45954,-5.775553,-18.3181625,-2.929432297,0.2293075603,0.1169936532,,,,
244,20101130C1,MgFree,EPSC70MinusCNQMgFree,17,3,-17.19955,-0.01219574,-18.3181625,-2.929432297,0.2293075603,0.1169936532,,,,
245,20101130C1,MgFree,EPSC70MinusCNQMgFree,18,4,-28.91045,-4.733253,-18.3181625,-2.929432297,0.2293075603,0.1169936532,,,,
246,20101130C1,MgFree,EPSC70MinusCNQMgFree,19,5,-26.32081,-5.658437,-18.3181625,-2.929432297,0.2293075603,0.1169936532,,,,
247,20101130C1,MgFree,EPSC70MinusCNQMgFree,21,6,-20.10553,-4.695893,-18.3181625,-2.929432297,0.2293075603,0.1169936532,,,,
248,20101130C1,MgFree,EPSC70MinusCNQMgFree,22,7,-19.90836,-0.1408492,-18.3181625,-2.929432297,0.2293075603,0.1169936532,,,,
249,20101130C1,MgFree,EPSC70MinusCNQMgFree,23,8,-14.9181,-2.183955,-18.3181625,-2.929432297,0.2293075603,0.1169936532,,,,
250,20101130C1,MgFree,EPSC70MinusCNQMgFree,24,9,-18.84111,-1.012188,-18.3181625,-2.929432297,0.2293075603,0.1169936532,,,,
251,20101130C1,MgFree,EPSC70MinusCNQMgFree,25,10,-19.26059,-2.08357,-18.3181625,-2.929432297,0.2293075603,0.1169936532,,,,
252,20101130C1,MgFree,EPSC70MinusCNQMgFree,26,11,-13.94251,-4.583998,-18.3181625,-2.929432297,0.2293075603,0.1169936532,,,,
253,20101130C1,MgFree,EPSC70MinusCNQMgFree,27,12,-15.91576,-2.424382,-18.3181625,-2.929432297,0.2293075603,0.1169936532,,,,
254,20101130C1,MgFree,EPSC70MinusCNQMgFree,29,13,-19.26085,-1.862662,-18.3181625,-2.929432297,0.2293075603,0.1169936532,,,,
255,20101130C1,MgFree,EPSC70MinusCNQMgFree,30,14,-15.95016,-2.792261,-18.3181625,-2.929432297,0.2293075603,0.1169936532,,,,
256,20101130C1,MgFree,EPSC70MinusCNQMgFree,31,15,-16.37897,-6.716644,-18.3181625,-2.929432297,0.2293075603,0.1169936532,,,,
257,20101130C1,MgFree,EPSC70MinusCNQMgFree,32,16,-17.23299,-2.122068,-18.3181625,-2.929432297,0.2293075603,0.1169936532,,,,
258,20101130C1,MgFree,EPSC70MinusCNQMgFree,33,17,-16.42132,-3.429194,-18.3181625,-2.929432297,0.2293075603,0.1169936532,,,,
259,20101130C1,MgFree,EPSC70MinusCNQMgFree,34,18,-11.13818,-1.257417,-18.3181625,-2.929432297,0.2293075603,0.1169936532,,,,
260,20101130C1,MgFree,EPSC70MinusCNQMgFree,35,19,-13.47991,-2.611578,-18.3181625,-2.929432297,0.2293075603,0.1169936532,,,,
261,20101130C1,MgFree,EPSC70MinusCNQMgFree,36,20,-18.48684,-2.438349,-18.3181625,-2.929432297,0.2293075603,0.1169936532,,,,
262,20101201C1,MgFree,EPSC70MinusPre,1,1,-210.8315,-27.2278,-209.457405,-35.913448,0.2223952183,0.1134669481,,,,
263,20101201C1,MgFree,EPSC70MinusPre,2,2,-206.5874,-40.77877,-209.457405,-35.913448,0.2223952183,0.1134669481,,,,
264,20101201C1,MgFree,EPSC70MinusPre,3,3,-186.2367,-24.09103,-209.457405,-35.913448,0.2223952183,0.1134669481,,,,
265,20101201C1,MgFree,EPSC70MinusPre,4,4,-190.3743,-37.18421,-209.457405,-35.913448,0.2223952183,0.1134669481,,,,
266,20101201C1,MgFree,EPSC70MinusPre,5,5,-219.4243,-38.3324,-209.457405,-35.913448,0.2223952183,0.1134669481,,,,
267,20101201C1,MgFree,EPSC70MinusPre,6,6,-249.0031,-35.90073,-209.457405,-35.913448,0.2223952183,0.1134669481,,,,
268,20101201C1,MgFree,EPSC70MinusPre,7,7,-198.3299,-36.84415,-209.457405,-35.913448,0.2223952183,0.1134669481,,,,
269,20101201C1,MgFree,EPSC70MinusPre,8,8,-176.3977,-33.40653,-209.457405,-35.913448,0.2223952183,0.1134669481,,,,
270,20101201C1,MgFree,EPSC70MinusPre,9,9,-227.1485,-27.68304,-209.457405,-35.913448,0.2223952183,0.1134669481,,,,
271,20101201C1,MgFree,EPSC70MinusPre,10,10,-187.5443,-30.92783,-209.457405,-35.913448,0.2223952183,0.1134669481,,,,
272,20101201C1,MgFree,EPSC70MinusPre,11,11,-171.1691,-39.49315,-209.457405,-35.913448,0.2223952183,0.1134669481,,,,
273,20101201C1,MgFree,EPSC70MinusPre,12,12,-212.238,-35.7919,-209.457405,-35.913448,0.2223952183,0.1134669481,,,,
274,20101201C1,MgFree,EPSC70MinusPre,13,13,-213.2874,-49.7874,-209.457405,-35.913448,0.2223952183,0.1134669481,,,,
275,20101201C1,MgFree,EPSC70MinusPre,14,14,-218.3492,-45.75481,-209.457405,-35.913448,0.2223952183,0.1134669481,,,,
276,20101201C1,MgFree,EPSC70MinusPre,15,15,-187.1098,-34.8069,-209.457405,-35.913448,0.2223952183,0.1134669481,,,,
277,20101201C1,MgFree,EPSC70MinusPre,16,16,-216.7069,-33.93798,-209.457405,-35.913448,0.2223952183,0.1134669481,,,,
278,20101201C1,MgFree,EPSC70MinusPre,17,17,-225.9372,-38.1278,-209.457405,-35.913448,0.2223952183,0.1134669481,,,,
279,20101201C1,MgFree,EPSC70MinusPre,18,18,-261.4043,-31.12546,-209.457405,-35.913448,0.2223952183,0.1134669481,,,,
280,20101201C1,MgFree,EPSC70MinusPre,19,19,-203.0012,-26.04004,-209.457405,-35.913448,0.2223952183,0.1134669481,,,,
281,20101201C1,MgFree,EPSC70MinusPre,20,20,-228.0673,-51.02703,-209.457405,-35.913448,0.2223952183,0.1134669481,,,,
282,20101201C1,MgFree,EPSC70MinusCNQMgFree,45,1,-18.1709,-12.85399,-23.7664925,-13.8975164,0.2223952183,0.1134669481,,,,
283,20101201C1,MgFree,EPSC70MinusCNQMgFree,46,2,-19.71832,-10.57417,-23.7664925,-13.8975164,0.2223952183,0.1134669481,,,,
284,20101201C1,MgFree,EPSC70MinusCNQMgFree,47,3,-21.19585,-9.353098,-23.7664925,-13.8975164,0.2223952183,0.1134669481,,,,
285,20101201C1,MgFree,EPSC70MinusCNQMgFree,48,4,-23.27263,-12.43192,-23.7664925,-13.8975164,0.2223952183,0.1134669481,,,,
286,20101201C1,MgFree,EPSC70MinusCNQMgFree,49,5,-22.36946,-11.51471,-23.7664925,-13.8975164,0.2223952183,0.1134669481,,,,
287,20101201C1,MgFree,EPSC70MinusCNQMgFree,50,6,-19.63261,-10.91399,-23.7664925,-13.8975164,0.2223952183,0.1134669481,,,,
288,20101201C1,MgFree,EPSC70MinusCNQMgFree,51,7,-21.4104,-16.64601,-23.7664925,-13.8975164,0.2223952183,0.1134669481,,,,
289,20101201C1,MgFree,EPSC70MinusCNQMgFree,52,8,-22.10296,-12.48172,-23.7664925,-13.8975164,0.2223952183,0.1134669481,,,,
290,20101201C1,MgFree,EPSC70MinusCNQMgFree,53,9,-24.33847,-12.32194,-23.7664925,-13.8975164,0.2223952183,0.1134669481,,,,
291,20101201C1,MgFree,EPSC70MinusCNQMgFree,54,10,-22.51087,-15.57207,-23.7664925,-13.8975164,0.2223952183,0.1134669481,,,,
292,20101201C1,MgFree,EPSC70MinusCNQMgFree,55,11,-25.12814,-11.91033,-23.7664925,-13.8975164,0.2223952183,0.1134669481,,,,
293,20101201C1,MgFree,EPSC70MinusCNQMgFree,56,12,-20.2218,-15.37969,-23.7664925,-13.8975164,0.2223952183,0.1134669481,,,,
294,20101201C1,MgFree,EPSC70MinusCNQMgFree,57,13,-28.02242,-16.61865,-23.7664925,-13.8975164,0.2223952183,0.1134669481,,,,
295,20101201C1,MgFree,EPSC70MinusCNQMgFree,58,14,-28.2496,-13.23876,-23.7664925,-13.8975164,0.2223952183,0.1134669481,,,,
296,20101201C1,MgFree,EPSC70MinusCNQMgFree,59,15,-28.87373,-17.3203,-23.7664925,-13.8975164,0.2223952183,0.1134669481,,,,
297,20101201C1,MgFree,EPSC70MinusCNQMgFree,60,16,-26.16329,-18.19119,-23.7664925,-13.8975164,0.2223952183,0.1134669481,,,,
298,20101201C1,MgFree,EPSC70MinusCNQMgFree,61,17,-29.38331,-14.18303,-23.7664925,-13.8975164,0.2223952183,0.1134669481,,,,
299,20101201C1,MgFree,EPSC70MinusCNQMgFree,62,18,-27.27912,-16.88614,-23.7664925,-13.8975164,0.2223952183,0.1134669481,,,,
300,20101201C1,MgFree,EPSC70MinusCNQMgFree,63,19,-25.30799,-15.04157,-23.7664925,-13.8975164,0.2223952183,0.1134669481,,,,
301,20101201C1,MgFree,EPSC70MinusCNQMgFree,64,20,-21.97798,-14.51705,-23.7664925,-13.8975164,0.2223952183,0.1134669481,,,,
302,20101201C2,MgFree,EPSC70MinusPre,10,1,-274.3361,-45.44474,-358.871595,-55.8068435,0.1101166048,0.0561819412,,,,
303,20101201C2,MgFree,EPSC70MinusPre,11,2,-273.1475,-36.90279,-358.871595,-55.8068435,0.1101166048,0.0561819412,,,,
304,20101201C2,MgFree,EPSC70MinusPre,12,3,-215.6558,-39.20394,-358.871595,-55.8068435,0.1101166048,0.0561819412,,,,
305,20101201C2,MgFree,EPSC70MinusPre,13,4,-336.2319,-46.68327,-358.871595,-55.8068435,0.1101166048,0.0561819412,,,,
306,20101201C2,MgFree,EPSC70MinusPre,14,5,-360.5716,-51.45743,-358.871595,-55.8068435,0.1101166048,0.0561819412,,,,
307,20101201C2,MgFree,EPSC70MinusPre,15,6,-325.9039,-48.55955,-358.871595,-55.8068435,0.1101166048,0.0561819412,,,,
308,20101201C2,MgFree,EPSC70MinusPre,16,7,-330.823,-41.20634,-358.871595,-55.8068435,0.1101166048,0.0561819412,,,,
309,20101201C2,MgFree,EPSC70MinusPre,17,8,-378.3083,-55.93989,-358.871595,-55.8068435,0.1101166048,0.0561819412,,,,
310,20101201C2,MgFree,EPSC70MinusPre,18,9,-404.6474,-75.26686,-358.871595,-55.8068435,0.1101166048,0.0561819412,,,,
311,20101201C2,MgFree,EPSC70MinusPre,19,10,-436.1556,-55.65036,-358.871595,-55.8068435,0.1101166048,0.0561819412,,,,
312,20101201C2,MgFree,EPSC70MinusPre,20,11,-278.2152,-61.57092,-358.871595,-55.8068435,0.1101166048,0.0561819412,,,,
313,20101201C2,MgFree,EPSC70MinusPre,21,12,-344.3064,-57.39391,-358.871595,-55.8068435,0.1101166048,0.0561819412,,,,
314,20101201C2,MgFree,EPSC70MinusPre,22,13,-322.8676,-51.25256,-358.871595,-55.8068435,0.1101166048,0.0561819412,,,,
315,20101201C2,MgFree,EPSC70MinusPre,23,14,-373.0382,-56.35633,-358.871595,-55.8068435,0.1101166048,0.0561819412,,,,
316,20101201C2,MgFree,EPSC70MinusPre,24,15,-404.4926,-55.72316,-358.871595,-55.8068435,0.1101166048,0.0561819412,,,,
317,20101201C2,MgFree,EPSC70MinusPre,25,16,-423.0138,-72.35821,-358.871595,-55.8068435,0.1101166048,0.0561819412,,,,
318,20101201C2,MgFree,EPSC70MinusPre,26,17,-423.3284,-65.39442,-358.871595,-55.8068435,0.1101166048,0.0561819412,,,,
319,20101201C2,MgFree,EPSC70MinusPre,27,18,-366.8552,-55.06974,-358.871595,-55.8068435,0.1101166048,0.0561819412,,,,
320,20101201C2,MgFree,EPSC70MinusPre,28,19,-425.0335,-61.88488,-358.871595,-55.8068435,0.1101166048,0.0561819412,,,,
321,20101201C2,MgFree,EPSC70MinusPre,29,20,-480.4999,-82.81757,-358.871595,-55.8068435,0.1101166048,0.0561819412,,,,
322,20101201C2,MgFree,EPSC70MinusCNQMgFree,19,1,-19.13164,-9.190663,-20.1621028571,-9.1688774286,0.1101166048,0.0561819412,,,,
323,20101201C2,MgFree,EPSC70MinusCNQMgFree,20,2,-21.36914,-8.697918,-20.1621028571,-9.1688774286,0.1101166048,0.0561819412,,,,
324,20101201C2,MgFree,EPSC70MinusCNQMgFree,21,3,-19.29613,-9.611867,-20.1621028571,-9.1688774286,0.1101166048,0.0561819412,,,,
325,20101201C2,MgFree,EPSC70MinusCNQMgFree,22,4,-20.93452,-8.547046,-20.1621028571,-9.1688774286,0.1101166048,0.0561819412,,,,
326,20101201C2,MgFree,EPSC70MinusCNQMgFree,23,5,-20.41392,-10.0111,-20.1621028571,-9.1688774286,0.1101166048,0.0561819412,,,,
327,20101201C2,MgFree,EPSC70MinusCNQMgFree,24,6,-19.58665,-8.423437,-20.1621028571,-9.1688774286,0.1101166048,0.0561819412,,,,
328,20101201C2,MgFree,EPSC70MinusCNQMgFree,25,7,-20.40272,-9.700111,-20.1621028571,-9.1688774286,0.1101166048,0.0561819412,,,,
329,20101207C1,MgFree,EPSC70MinusPre,1,1,-366.2514,-3.358713,-274.00818125,-4.3179407188,0.0970713664,0.0495262073,,,,
330,20101207C1,MgFree,EPSC70MinusPre,2,2,-350.6574,-5.278694,-274.00818125,-4.3179407188,0.0970713664,0.0495262073,,,,
331,20101207C1,MgFree,EPSC70MinusPre,3,3,-290.9407,-3.830619,-274.00818125,-4.3179407188,0.0970713664,0.0495262073,,,,
332,20101207C1,MgFree,EPSC70MinusPre,4,4,-266.9783,-4.112179,-274.00818125,-4.3179407188,0.0970713664,0.0495262073,,,,
333,20101207C1,MgFree,EPSC70MinusPre,5,5,-216.1657,-3.386238,-274.00818125,-4.3179407188,0.0970713664,0.0495262073,,,,
334,20101207C1,MgFree,EPSC70MinusPre,6,6,-300.1671,-5.529732,-274.00818125,-4.3179407188,0.0970713664,0.0495262073,,,,
335,20101207C1,MgFree,EPSC70MinusPre,7,7,-297.9188,-2.187026,-274.00818125,-4.3179407188,0.0970713664,0.0495262073,,,,
336,20101207C1,MgFree,EPSC70MinusPre,8,8,-316.6895,-0.6119935,-274.00818125,-4.3179407188,0.0970713664,0.0495262073,,,,
337,20101207C1,MgFree,EPSC70MinusPre,9,9,-236.1563,-5.447757,-274.00818125,-4.3179407188,0.0970713664,0.0495262073,,,,
338,20101207C1,MgFree,EPSC70MinusPre,10,10,-269.4332,-3.355004,-274.00818125,-4.3179407188,0.0970713664,0.0495262073,,,,
339,20101207C1,MgFree,EPSC70MinusPre,11,11,-197.4701,-3.190285,-274.00818125,-4.3179407188,0.0970713664,0.0495262073,,,,
340,20101207C1,MgFree,EPSC70MinusPre,12,12,-264.199,-4.771439,-274.00818125,-4.3179407188,0.0970713664,0.0495262073,,,,
341,20101207C1,MgFree,EPSC70MinusPre,13,13,-243.5021,-6.199457,-274.00818125,-4.3179407188,0.0970713664,0.0495262073,,,,
342,20101207C1,MgFree,EPSC70MinusPre,14,14,-222.5184,-5.378675,-274.00818125,-4.3179407188,0.0970713664,0.0495262073,,,,
343,20101207C1,MgFree,EPSC70MinusPre,15,15,-257.8247,-5.843991,-274.00818125,-4.3179407188,0.0970713664,0.0495262073,,,,
344,20101207C1,MgFree,EPSC70MinusPre,16,16,-287.2582,-6.605249,-274.00818125,-4.3179407188,0.0970713664,0.0495262073,,,,
345,20101207C1,MgFree,EPSC70MinusCNQMgFree,21,1,-15.54354,-4.831896,-13.570586,-4.07638175,0.0970713664,0.0495262073,,,,
346,20101207C1,MgFree,EPSC70MinusCNQMgFree,22,2,-10.79421,-3.075636,-13.570586,-4.07638175,0.0970713664,0.0495262073,,,,
347,20101207C1,MgFree,EPSC70MinusCNQMgFree,23,3,-11.10979,-3.42147,-13.570586,-4.07638175,0.0970713664,0.0495262073,,,,
348,20101207C1,MgFree,EPSC70MinusCNQMgFree,24,4,-12.47266,-3.042108,-13.570586,-4.07638175,0.0970713664,0.0495262073,,,,
349,20101207C1,MgFree,EPSC70MinusCNQMgFree,25,5,-13.41909,-2.572071,-13.570586,-4.07638175,0.0970713664,0.0495262073,,,,
350,20101207C1,MgFree,EPSC70MinusCNQMgFree,26,6,-12.47313,-2.568219,-13.570586,-4.07638175,0.0970713664,0.0495262073,,,,
351,20101207C1,MgFree,EPSC70MinusCNQMgFree,27,7,-12.36112,-4.488748,-13.570586,-4.07638175,0.0970713664,0.0495262073,,,,
352,20101207C1,MgFree,EPSC70MinusCNQMgFree,28,8,-12.85464,-4.129601,-13.570586,-4.07638175,0.0970713664,0.0495262073,,,,
353,20101207C1,MgFree,EPSC70MinusCNQMgFree,29,9,-14.03948,-4.386197,-13.570586,-4.07638175,0.0970713664,0.0495262073,,,,
354,20101207C1,MgFree,EPSC70MinusCNQMgFree,30,10,-15.67626,-5.534636,-13.570586,-4.07638175,0.0970713664,0.0495262073,,,,
355,20101207C1,MgFree,EPSC70MinusCNQMgFree,31,11,-11.20111,-3.574548,-13.570586,-4.07638175,0.0970713664,0.0495262073,,,,
356,20101207C1,MgFree,EPSC70MinusCNQMgFree,32,12,-12.83724,-3.380147,-13.570586,-4.07638175,0.0970713664,0.0495262073,,,,
357,20101207C1,MgFree,EPSC70MinusCNQMgFree,33,13,-15.86163,-4.430307,-13.570586,-4.07638175,0.0970713664,0.0495262073,,,,
358,20101207C1,MgFree,EPSC70MinusCNQMgFree,34,14,-12.73582,-3.22495,-13.570586,-4.07638175,0.0970713664,0.0495262073,,,,
359,20101207C1,MgFree,EPSC70MinusCNQMgFree,35,15,-15.14836,-4.866586,-13.570586,-4.07638175,0.0970713664,0.0495262073,,,,
360,20101207C1,MgFree,EPSC70MinusCNQMgFree,36,16,-18.28839,-5.697642,-13.570586,-4.07638175,0.0970713664,0.0495262073,,,,
361,20101207C1,MgFree,EPSC70MinusCNQMgFree,37,17,-13.97295,-4.217187,-13.570586,-4.07638175,0.0970713664,0.0495262073,,,,
362,20101207C1,MgFree,EPSC70MinusCNQMgFree,38,18,-17.35929,-6.121592,-13.570586,-4.07638175,0.0970713664,0.0495262073,,,,
363,20101207C1,MgFree,EPSC70MinusCNQMgFree,39,19,-10.93425,-4.714448,-13.570586,-4.07638175,0.0970713664,0.0495262073,,,,
364,20101207C1,MgFree,EPSC70MinusCNQMgFree,40,20,-12.32876,-3.249646,-13.570586,-4.07638175,0.0970713664,0.0495262073,,,,
365,20101208C1,MgFree,EPSC70MinusPre,1,1,-107.1341,-3.807942,-118.1275666667,-3.5532867056,0.3049551623,0.1555893685,,,,
366,20101208C1,MgFree,EPSC70MinusPre,2,2,-83.51174,-3.715554,-118.1275666667,-3.5532867056,0.3049551623,0.1555893685,,,,
367,20101208C1,MgFree,EPSC70MinusPre,3,3,-106.6508,-3.174651,-118.1275666667,-3.5532867056,0.3049551623,0.1555893685,,,,
368,20101208C1,MgFree,EPSC70MinusPre,4,4,-112.8235,-3.340591,-118.1275666667,-3.5532867056,0.3049551623,0.1555893685,,,,
369,20101208C1,MgFree,EPSC70MinusPre,5,5,-95.70506,-2.870834,-118.1275666667,-3.5532867056,0.3049551623,0.1555893685,,,,
370,20101208C1,MgFree,EPSC70MinusPre,6,6,-121.8929,-2.085419,-118.1275666667,-3.5532867056,0.3049551623,0.1555893685,,,,
371,20101208C1,MgFree,EPSC70MinusPre,7,7,-101.1647,-2.646624,-118.1275666667,-3.5532867056,0.3049551623,0.1555893685,,,,
372,20101208C1,MgFree,EPSC70MinusPre,8,8,-118.7543,-2.856235,-118.1275666667,-3.5532867056,0.3049551623,0.1555893685,,,,
